Frame,Timestamp
127,00:00:25.2540 UTC
128,00:00:25.2560 UTC
129,00:00:25.2580 UTC
130,00:00:26.2600 UTC
131,00:00:26.2620 UTC
132,00:00:26.2640 UTC
133,00:00:26.2660 UTC
134,00:00:26.2680 UTC
135,00:00:27.2700 UTC
136,00:00:27.2720 UTC
137,00:00:27.2740 UTC
138,00:00:27.2760 UTC
139,00:00:27.2780 UTC
140,00:00:28.2800 UTC
141,00:00:28.2820 UTC
142,00:00:28.2840 UTC
143,00:00:28.2860 UTC
144,00:00:28.2880 UTC
145,00:00:29.2900 UTC
146,00:00:29.2920 UTC
147,00:00:29.2940 UTC
148,00:00:29.2960 UTC
149,00:00:29.2980 UTC
150,00:00:30.3000 UTC
151,00:00:30.3020 UTC
152,00:00:30.3040 UTC
153,00:00:30.3060 UTC
154,00:00:30.3080 UTC
155,00:00:31.3100 UTC
156,00:00:31.3120 UTC
157,00:00:31.3140 UTC
158,00:00:31.3160 UTC
159,00:00:31.3180 UTC
160,00:00:32.3200 UTC
161,00:00:32.3220 UTC
162,00:00:32.3240 UTC
163,00:00:32.3260 UTC
164,00:00:32.3280 UTC
165,00:00:33.3300 UTC
166,00:00:33.3320 UTC
167,00:00:33.3340 UTC
168,00:00:33.3360 UTC
169,00:00:33.3380 UTC
170,00:00:34.3400 UTC
171,00:00:34.3420 UTC
172,00:00:34.3440 UTC
173,00:00:34.3460 UTC
174,00:00:34.3480 UTC
175,00:00:35.3500 UTC
176,00:00:35.3520 UTC
177,00:00:35.3540 UTC
178,00:00:35.3560 UTC
179,00:00:35.3580 UTC
180,00:00:36.3600 UTC
181,00:00:36.3620 UTC
182,00:00:36.3640 UTC
183,00:00:36.3660 UTC
184,00:00:36.3680 UTC
185,00:00:37.3700 UTC
186,00:00:37.3720 UTC
187,00:00:37.3740 UTC
188,00:00:37.3760 UTC
189,00:00:37.3780 UTC
190,00:00:38.3800 UTC
191,00:00:38.3820 UTC
192,00:00:38.3840 UTC
193,00:00:38.3860 UTC
194,00:00:38.3880 UTC
195,00:00:39.3900 UTC
196,00:00:39.3920 UTC
197,00:00:39.3940 UTC
198,00:00:39.3960 UTC
199,00:00:39.3980 UTC
200,00:00:40.4000 UTC
201,00:00:40.4020 UTC
202,00:00:40.4040 UTC
203,00:00:40.4060 UTC
204,00:00:40.4080 UTC
205,00:00:41.4100 UTC
206,00:00:41.4120 UTC
207,00:00:41.4140 UTC
208,00:00:41.4160 UTC
209,00:00:41.4180 UTC
210,00:00:42.4200 UTC
211,00:00:42.4220 UTC
212,00:00:42.4240 UTC
213,00:00:42.4260 UTC
214,00:00:42.4280 UTC
215,00:00:43.4300 UTC
216,00:00:43.4320 UTC
217,00:00:43.4340 UTC
218,00:00:43.4360 UTC
219,00:00:43.4380 UTC
220,00:00:44.4400 UTC
221,00:00:44.4420 UTC
222,00:00:44.4440 UTC
223,00:00:44.4460 UTC
224,00:00:44.4480 UTC
225,00:00:45.4500 UTC
226,00:00:45.4520 UTC
227,00:00:45.4540 UTC
228,00:00:45.4560 UTC
229,00:00:45.4580 UTC
230,00:00:46.4600 UTC
231,00:00:46.4620 UTC
232,00:00:46.4640 UTC
233,00:00:46.4660 UTC
234,00:00:46.4680 UTC
235,00:00:47.4700 UTC
236,00:00:47.4720 UTC
237,00:00:47.4740 UTC
238,00:00:47.4760 UTC
239,00:00:47.4780 UTC
240,00:00:48.4800 UTC
241,00:00:48.4820 UTC
242,00:00:48.4840 UTC
243,00:00:48.4860 UTC
244,00:00:48.4880 UTC
245,00:00:49.4900 UTC
246,00:00:49.4920 UTC
247,00:00:49.4940 UTC
248,00:00:49.4960 UTC
249,00:00:49.4980 UTC
250,00:00:50.5000 UTC
251,00:00:50.5020 UTC
252,00:00:50.5040 UTC
253,00:00:50.5060 UTC
254,00:00:50.5080 UTC
255,00:00:51.5100 UTC
256,00:00:51.5120 UTC
257,00:00:51.5140 UTC
258,00:00:51.5160 UTC
259,00:00:51.5180 UTC
260,00:00:52.5200 UTC
261,00:00:52.5220 UTC
262,00:00:52.5240 UTC
263,00:00:52.5260 UTC
264,00:00:52.5280 UTC
265,00:00:53.5300 UTC
266,00:00:53.5320 UTC
267,00:00:53.5340 UTC
268,00:00:53.5360 UTC
269,00:00:53.5380 UTC
270,00:00:54.5400 UTC
271,00:00:54.5420 UTC
272,00:00:54.5440 UTC
273,00:00:54.5460 UTC
274,00:00:54.5480 UTC
275,00:00:55.5500 UTC
276,00:00:55.5520 UTC
277,00:00:55.5540 UTC
278,00:00:55.5560 UTC
279,00:00:55.5580 UTC
280,00:00:56.5600 UTC
281,00:00:56.5620 UTC
282,00:00:56.5640 UTC
283,00:00:56.5660 UTC
284,00:00:56.5680 UTC
285,00:00:57.5700 UTC
286,00:00:57.5720 UTC
287,00:00:57.5740 UTC
288,00:00:57.5760 UTC
289,00:00:57.5780 UTC
290,00:00:58.5800 UTC
291,00:00:58.5820 UTC
292,00:00:58.5840 UTC
293,00:00:58.5860 UTC
294,00:00:58.5880 UTC
295,00:00:59.5900 UTC
296,00:00:59.5920 UTC
297,00:00:59.5940 UTC
298,00:00:59.5960 UTC
299,00:00:59.5980 UTC
300,00:01:00.6000 UTC
301,00:01:00.6020 UTC
302,00:01:00.6040 UTC
303,00:01:00.6060 UTC
304,00:01:00.6080 UTC
305,00:01:01.6100 UTC
306,00:01:01.6120 UTC
307,00:01:01.6140 UTC
308,00:01:01.6160 UTC
309,00:01:01.6180 UTC
310,00:01:02.6200 UTC
311,00:01:02.6220 UTC
312,00:01:02.6240 UTC
313,00:01:02.6260 UTC
314,00:01:02.6280 UTC
315,00:01:03.6300 UTC
316,00:01:03.6320 UTC
317,00:01:03.6340 UTC
318,00:01:03.6360 UTC
319,00:01:03.6380 UTC
320,00:01:04.6400 UTC
321,00:01:04.6420 UTC
322,00:01:04.6440 UTC
323,00:01:04.6460 UTC
324,00:01:04.6480 UTC
325,00:01:05.6500 UTC
326,00:01:05.6520 UTC
327,00:01:05.6540 UTC
328,00:01:05.6560 UTC
329,00:01:05.6580 UTC
330,00:01:06.6600 UTC
331,00:01:06.6620 UTC
332,00:01:06.6640 UTC
333,00:01:06.6660 UTC
334,00:01:06.6680 UTC
335,00:01:07.6700 UTC
336,00:01:07.6720 UTC
337,00:01:07.6740 UTC
338,00:01:07.6760 UTC
339,00:01:07.6780 UTC
340,00:01:08.6800 UTC
341,00:01:08.6820 UTC
342,00:01:08.6840 UTC
343,00:01:08.6860 UTC
344,00:01:08.6880 UTC
345,00:01:09.6900 UTC
346,00:01:09.6920 UTC
347,00:01:09.6940 UTC
348,00:01:09.6960 UTC
349,00:01:09.6980 UTC
350,00:01:10.7000 UTC
351,00:01:10.7020 UTC
352,00:01:10.7040 UTC
353,00:01:10.7060 UTC
354,00:01:10.7080 UTC
355,00:01:11.7100 UTC
356,00:01:11.7120 UTC
357,00:01:11.7140 UTC
358,00:01:11.7160 UTC
359,00:01:11.7180 UTC
360,00:01:12.7200 UTC
361,00:01:12.7220 UTC
362,00:01:12.7240 UTC
363,00:01:12.7260 UTC
364,00:01:12.7280 UTC
365,00:01:13.7300 UTC
366,00:01:13.7320 UTC
367,00:01:13.7340 UTC
368,00:01:13.7360 UTC
369,00:01:13.7380 UTC
370,00:01:14.7400 UTC
371,00:01:14.7420 UTC
372,00:01:14.7440 UTC
373,00:01:14.7460 UTC
374,00:01:14.7480 UTC
375,00:01:15.7500 UTC
376,00:01:15.7520 UTC
377,00:01:15.7540 UTC
378,00:01:15.7560 UTC
379,00:01:15.7580 UTC
380,00:01:16.7600 UTC
381,00:01:16.7620 UTC
382,00:01:16.7640 UTC
383,00:01:16.7660 UTC
384,00:01:16.7680 UTC
385,00:01:17.7700 UTC
386,00:01:17.7720 UTC
387,00:01:17.7740 UTC
388,00:01:17.7760 UTC
389,00:01:17.7780 UTC
390,00:01:18.7800 UTC
391,00:01:18.7820 UTC
392,00:01:18.7840 UTC
393,00:01:18.7860 UTC
394,00:01:18.7880 UTC
395,00:01:19.7900 UTC
396,00:01:19.7920 UTC
397,00:01:19.7940 UTC
398,00:01:19.7960 UTC
399,00:01:19.7980 UTC
400,00:01:20.8000 UTC
401,00:01:20.8020 UTC
402,00:01:20.8040 UTC
403,00:01:20.8060 UTC
404,00:01:20.8080 UTC
405,00:01:21.8100 UTC
406,00:01:21.8120 UTC
407,00:01:21.8140 UTC
408,00:01:21.8160 UTC
409,00:01:21.8180 UTC
410,00:01:22.8200 UTC
411,00:01:22.8220 UTC
412,00:01:22.8240 UTC
413,00:01:22.8260 UTC
414,00:01:22.8280 UTC
415,00:01:23.8300 UTC
416,00:01:23.8320 UTC
417,00:01:23.8340 UTC
418,00:01:23.8360 UTC
419,00:01:23.8380 UTC
420,00:01:24.8400 UTC
421,00:01:24.8420 UTC
422,00:01:24.8440 UTC
423,00:01:24.8460 UTC
424,00:01:24.8480 UTC
425,00:01:25.8500 UTC
426,00:01:25.8520 UTC
427,00:01:25.8540 UTC
428,00:01:25.8560 UTC
429,00:01:25.8580 UTC
430,00:01:26.8600 UTC
431,00:01:26.8620 UTC
432,00:01:26.8640 UTC
433,00:01:26.8660 UTC
434,00:01:26.8680 UTC
435,00:01:27.8700 UTC
436,00:01:27.8720 UTC
437,00:01:27.8740 UTC
438,00:01:27.8760 UTC
439,00:01:27.8780 UTC
440,00:01:28.8800 UTC
441,00:01:28.8820 UTC
442,00:01:28.8840 UTC
443,00:01:28.8860 UTC
444,00:01:28.8880 UTC
445,00:01:29.8900 UTC
446,00:01:29.8920 UTC
447,00:01:29.8940 UTC
448,00:01:29.8960 UTC
449,00:01:29.8980 UTC
450,00:01:30.9000 UTC
451,00:01:30.9020 UTC
452,00:01:30.9040 UTC
453,00:01:30.9060 UTC
454,00:01:30.9080 UTC
455,00:01:31.9100 UTC
456,00:01:31.9120 UTC
457,00:01:31.9140 UTC
458,00:01:31.9160 UTC
459,00:01:31.9180 UTC
460,00:01:32.9200 UTC
461,00:01:32.9220 UTC
462,00:01:32.9240 UTC
463,00:01:32.9260 UTC
464,00:01:32.9280 UTC
465,00:01:33.9300 UTC
466,00:01:33.9320 UTC
467,00:01:33.9340 UTC
468,00:01:33.9360 UTC
469,00:01:33.9380 UTC
470,00:01:34.9400 UTC
471,00:01:34.9420 UTC
472,00:01:34.9440 UTC
473,00:01:34.9460 UTC
474,00:01:34.9480 UTC
475,00:01:35.9500 UTC
476,00:01:35.9520 UTC
477,00:01:35.9540 UTC
478,00:01:35.9560 UTC
479,00:01:35.9580 UTC
480,00:01:36.9600 UTC
481,00:01:36.9620 UTC
482,00:01:36.9640 UTC
483,00:01:36.9660 UTC
484,00:01:36.9680 UTC
485,00:01:37.9700 UTC
486,00:01:37.9720 UTC
487,00:01:37.9740 UTC
488,00:01:37.9760 UTC
489,00:01:37.9780 UTC
490,00:01:38.9800 UTC
491,00:01:38.9820 UTC
492,00:01:38.9840 UTC
493,00:01:38.9860 UTC
494,00:01:38.9880 UTC
495,00:01:39.9900 UTC
496,00:01:39.9920 UTC
497,00:01:39.9940 UTC
498,00:01:39.9960 UTC
499,00:01:39.9980 UTC
500,00:01:40.10000 UTC
501,00:01:40.10020 UTC
502,00:01:40.10040 UTC
503,00:01:40.10060 UTC
504,00:01:40.10080 UTC
505,00:01:41.10100 UTC
506,00:01:41.10120 UTC
507,00:01:41.10140 UTC
508,00:01:41.10160 UTC
509,00:01:41.10180 UTC
510,00:01:42.10200 UTC
511,00:01:42.10220 UTC
512,00:01:42.10240 UTC
513,00:01:42.10260 UTC
514,00:01:42.10280 UTC
515,00:01:43.10300 UTC
516,00:01:43.10320 UTC
517,00:01:43.10340 UTC
518,00:01:43.10360 UTC
519,00:01:43.10380 UTC
520,00:01:44.10400 UTC
521,00:01:44.10420 UTC
522,00:01:44.10440 UTC
523,00:01:44.10460 UTC
524,00:01:44.10480 UTC
525,00:01:45.10500 UTC
526,00:01:45.10520 UTC
527,00:01:45.10540 UTC
528,00:01:45.10560 UTC
529,00:01:45.10580 UTC
530,00:01:46.10600 UTC
531,00:01:46.10620 UTC
532,00:01:46.10640 UTC
533,00:01:46.10660 UTC
534,00:01:46.10680 UTC
535,00:01:47.10700 UTC
536,00:01:47.10720 UTC
537,00:01:47.10740 UTC
538,00:01:47.10760 UTC
539,00:01:47.10780 UTC
540,00:01:48.10800 UTC
541,00:01:48.10820 UTC
542,00:01:48.10840 UTC
543,00:01:48.10860 UTC
544,00:01:48.10880 UTC
545,00:01:49.10900 UTC
546,00:01:49.10920 UTC
547,00:01:49.10940 UTC
548,00:01:49.10960 UTC
549,00:01:49.10980 UTC
550,00:01:50.11000 UTC
551,00:01:50.11020 UTC
552,00:01:50.11040 UTC
553,00:01:50.11060 UTC
554,00:01:50.11080 UTC
555,00:01:51.11100 UTC
556,00:01:51.11120 UTC
557,00:01:51.11140 UTC
558,00:01:51.11160 UTC
559,00:01:51.11180 UTC
560,00:01:52.11200 UTC
561,00:01:52.11220 UTC
562,00:01:52.11240 UTC
563,00:01:52.11260 UTC
564,00:01:52.11280 UTC
565,00:01:53.11300 UTC
566,00:01:53.11320 UTC
567,00:01:53.11340 UTC
568,00:01:53.11360 UTC
569,00:01:53.11380 UTC
570,00:01:54.11400 UTC
571,00:01:54.11420 UTC
572,00:01:54.11440 UTC
573,00:01:54.11460 UTC
574,00:01:54.11480 UTC
575,00:01:55.11500 UTC
576,00:01:55.11520 UTC
577,00:01:55.11540 UTC
578,00:01:55.11560 UTC
579,00:01:55.11580 UTC
580,00:01:56.11600 UTC
581,00:01:56.11620 UTC
582,00:01:56.11640 UTC
583,00:01:56.11660 UTC
584,00:01:56.11680 UTC
585,00:01:57.11700 UTC
586,00:01:57.11720 UTC
587,00:01:57.11740 UTC
588,00:01:57.11760 UTC
589,00:01:57.11780 UTC
590,00:01:58.11800 UTC
591,00:01:58.11820 UTC
592,00:01:58.11840 UTC
593,00:01:58.11860 UTC
594,00:01:58.11880 UTC
595,00:01:59.11900 UTC
596,00:01:59.11920 UTC
597,00:01:59.11940 UTC
598,00:01:59.11960 UTC
599,00:01:59.11980 UTC
600,00:02:00.12000 UTC
601,00:02:00.12020 UTC
602,00:02:00.12040 UTC
603,00:02:00.12060 UTC
604,00:02:00.12080 UTC
605,00:02:01.12100 UTC
606,00:02:01.12120 UTC
607,00:02:01.12140 UTC
608,00:02:01.12160 UTC
609,00:02:01.12180 UTC
610,00:02:02.12200 UTC
611,00:02:02.12220 UTC
612,00:02:02.12240 UTC
613,00:02:02.12260 UTC
614,00:02:02.12280 UTC
615,00:02:03.12300 UTC
616,00:02:03.12320 UTC
617,00:02:03.12340 UTC
618,00:02:03.12360 UTC
619,00:02:03.12380 UTC
620,00:02:04.12400 UTC
621,00:02:04.12420 UTC
622,00:02:04.12440 UTC
623,00:02:04.12460 UTC
624,00:02:04.12480 UTC
625,00:02:05.12500 UTC
626,00:02:05.12520 UTC
627,00:02:05.12540 UTC
628,00:02:05.12560 UTC
629,00:02:05.12580 UTC
630,00:02:06.12600 UTC
631,00:02:06.12620 UTC
632,00:02:06.12640 UTC
633,00:02:06.12660 UTC
634,00:02:06.12680 UTC
635,00:02:07.12700 UTC
636,00:02:07.12720 UTC
637,00:02:07.12740 UTC
638,00:02:07.12760 UTC
639,00:02:07.12780 UTC
640,00:02:08.12800 UTC
641,00:02:08.12820 UTC
642,00:02:08.12840 UTC
643,00:02:08.12860 UTC
644,00:02:08.12880 UTC
645,00:02:09.12900 UTC
646,00:02:09.12920 UTC
647,00:02:09.12940 UTC
648,00:02:09.12960 UTC
649,00:02:09.12980 UTC
650,00:02:10.13000 UTC
651,00:02:10.13020 UTC
652,00:02:10.13040 UTC
653,00:02:10.13060 UTC
654,00:02:10.13080 UTC
655,00:02:11.13100 UTC
656,00:02:11.13120 UTC
657,00:02:11.13140 UTC
658,00:02:11.13160 UTC
659,00:02:11.13180 UTC
660,00:02:12.13200 UTC
661,00:02:12.13220 UTC
662,00:02:12.13240 UTC
663,00:02:12.13260 UTC
664,00:02:12.13280 UTC
665,00:02:13.13300 UTC
666,00:02:13.13320 UTC
667,00:02:13.13340 UTC
668,00:02:13.13360 UTC
669,00:02:13.13380 UTC
670,00:02:14.13400 UTC
671,00:02:14.13420 UTC
672,00:02:14.13440 UTC
673,00:02:14.13460 UTC
674,00:02:14.13480 UTC
675,00:02:15.13500 UTC
676,00:02:15.13520 UTC
677,00:02:15.13540 UTC
678,00:02:15.13560 UTC
679,00:02:15.13580 UTC
680,00:02:16.13600 UTC
681,00:02:16.13620 UTC
682,00:02:16.13640 UTC
683,00:02:16.13660 UTC
684,00:02:16.13680 UTC
685,00:02:17.13700 UTC
686,00:02:17.13720 UTC
687,00:02:17.13740 UTC
688,00:02:17.13760 UTC
689,00:02:17.13780 UTC
690,00:02:18.13800 UTC
691,00:02:18.13820 UTC
692,00:02:18.13840 UTC
693,00:02:18.13860 UTC
694,00:02:18.13880 UTC
695,00:02:19.13900 UTC
696,00:02:19.13920 UTC
697,00:02:19.13940 UTC
698,00:02:19.13960 UTC
699,00:02:19.13980 UTC
700,00:02:20.14000 UTC
701,00:02:20.14020 UTC
702,00:02:20.14040 UTC
703,00:02:20.14060 UTC
704,00:02:20.14080 UTC
705,00:02:21.14100 UTC
706,00:02:21.14120 UTC
707,00:02:21.14140 UTC
708,00:02:21.14160 UTC
709,00:02:21.14180 UTC
710,00:02:22.14200 UTC
711,00:02:22.14220 UTC
712,00:02:22.14240 UTC
713,00:02:22.14260 UTC
714,00:02:22.14280 UTC
715,00:02:23.14300 UTC
716,00:02:23.14320 UTC
717,00:02:23.14340 UTC
718,00:02:23.14360 UTC
719,00:02:23.14380 UTC
720,00:02:24.14400 UTC
721,00:02:24.14420 UTC
722,00:02:24.14440 UTC
723,00:02:24.14460 UTC
724,00:02:24.14480 UTC
725,00:02:25.14500 UTC
726,00:02:25.14520 UTC
727,00:02:25.14540 UTC
728,00:02:25.14560 UTC
729,00:02:25.14580 UTC
730,00:02:26.14600 UTC
731,00:02:26.14620 UTC
732,00:02:26.14640 UTC
733,00:02:26.14660 UTC
734,00:02:26.14680 UTC
735,00:02:27.14700 UTC
736,00:02:27.14720 UTC
737,00:02:27.14740 UTC
738,00:02:27.14760 UTC
739,00:02:27.14780 UTC
740,00:02:28.14800 UTC
741,00:02:28.14820 UTC
742,00:02:28.14840 UTC
743,00:02:28.14860 UTC
744,00:02:28.14880 UTC
745,00:02:29.14900 UTC
746,00:02:29.14920 UTC
747,00:02:29.14940 UTC
748,00:02:29.14960 UTC
749,00:02:29.14980 UTC
750,00:02:30.15000 UTC
751,00:02:30.15020 UTC
752,00:02:30.15040 UTC
753,00:02:30.15060 UTC
754,00:02:30.15080 UTC
755,00:02:31.15100 UTC
756,00:02:31.15120 UTC
757,00:02:31.15140 UTC
758,00:02:31.15160 UTC
759,00:02:31.15180 UTC
760,00:02:32.15200 UTC
761,00:02:32.15220 UTC
762,00:02:32.15240 UTC
763,00:02:32.15260 UTC
764,00:02:32.15280 UTC
765,00:02:33.15300 UTC
766,00:02:33.15320 UTC
767,00:02:33.15340 UTC
768,00:02:33.15360 UTC
769,00:02:33.15380 UTC
770,00:02:34.15400 UTC
771,00:02:34.15420 UTC
772,00:02:34.15440 UTC
773,00:02:34.15460 UTC
774,00:02:34.15480 UTC
775,00:02:35.15500 UTC
776,00:02:35.15520 UTC
777,00:02:35.15540 UTC
778,00:02:35.15560 UTC
779,00:02:35.15580 UTC
780,00:02:36.15600 UTC
781,00:02:36.15620 UTC
782,00:02:36.15640 UTC
783,00:02:36.15660 UTC
784,00:02:36.15680 UTC
785,00:02:37.15700 UTC
786,00:02:37.15720 UTC
787,00:02:37.15740 UTC
788,00:02:37.15760 UTC
789,00:02:37.15780 UTC
790,00:02:38.15800 UTC
791,00:02:38.15820 UTC
792,00:02:38.15840 UTC
793,00:02:38.15860 UTC
794,00:02:38.15880 UTC
795,00:02:39.15900 UTC
796,00:02:39.15920 UTC
797,00:02:39.15940 UTC
798,00:02:39.15960 UTC
799,00:02:39.15980 UTC
800,00:02:40.16000 UTC
801,00:02:40.16020 UTC
802,00:02:40.16040 UTC
803,00:02:40.16060 UTC
804,00:02:40.16080 UTC
805,00:02:41.16100 UTC
806,00:02:41.16120 UTC
807,00:02:41.16140 UTC
808,00:02:41.16160 UTC
809,00:02:41.16180 UTC
810,00:02:42.16200 UTC
811,00:02:42.16220 UTC
812,00:02:42.16240 UTC
813,00:02:42.16260 UTC
814,00:02:42.16280 UTC
815,00:02:43.16300 UTC
816,00:02:43.16320 UTC
817,00:02:43.16340 UTC
818,00:02:43.16360 UTC
819,00:02:43.16380 UTC
820,00:02:44.16400 UTC
821,00:02:44.16420 UTC
822,00:02:44.16440 UTC
823,00:02:44.16460 UTC
824,00:02:44.16480 UTC
825,00:02:45.16500 UTC
826,00:02:45.16520 UTC
827,00:02:45.16540 UTC
828,00:02:45.16560 UTC
829,00:02:45.16580 UTC
830,00:02:46.16600 UTC
831,00:02:46.16620 UTC
832,00:02:46.16640 UTC
833,00:02:46.16660 UTC
834,00:02:46.16680 UTC
835,00:02:47.16700 UTC
836,00:02:47.16720 UTC
837,00:02:47.16740 UTC
838,00:02:47.16760 UTC
839,00:02:47.16780 UTC
840,00:02:48.16800 UTC
841,00:02:48.16820 UTC
842,00:02:48.16840 UTC
843,00:02:48.16860 UTC
844,00:02:48.16880 UTC
845,00:02:49.16900 UTC
846,00:02:49.16920 UTC
847,00:02:49.16940 UTC
848,00:02:49.16960 UTC
849,00:02:49.16980 UTC
850,00:02:50.17000 UTC
851,00:02:50.17020 UTC
852,00:02:50.17040 UTC
853,00:02:50.17060 UTC
854,00:02:50.17080 UTC
855,00:02:51.17100 UTC
856,00:02:51.17120 UTC
857,00:02:51.17140 UTC
858,00:02:51.17160 UTC
859,00:02:51.17180 UTC
860,00:02:52.17200 UTC
861,00:02:52.17220 UTC
862,00:02:52.17240 UTC
863,00:02:52.17260 UTC
864,00:02:52.17280 UTC
865,00:02:53.17300 UTC
866,00:02:53.17320 UTC
867,00:02:53.17340 UTC
868,00:02:53.17360 UTC
869,00:02:53.17380 UTC
870,00:02:54.17400 UTC
871,00:02:54.17420 UTC
872,00:02:54.17440 UTC
873,00:02:54.17460 UTC
874,00:02:54.17480 UTC
875,00:02:55.17500 UTC
876,00:02:55.17520 UTC
877,00:02:55.17540 UTC
878,00:02:55.17560 UTC
879,00:02:55.17580 UTC
880,00:02:56.17600 UTC
881,00:02:56.17620 UTC
882,00:02:56.17640 UTC
883,00:02:56.17660 UTC
884,00:02:56.17680 UTC
885,00:02:57.17700 UTC
886,00:02:57.17720 UTC
887,00:02:57.17740 UTC
888,00:02:57.17760 UTC
889,00:02:57.17780 UTC
890,00:02:58.17800 UTC
891,00:02:58.17820 UTC
892,00:02:58.17840 UTC
893,00:02:58.17860 UTC
894,00:02:58.17880 UTC
895,00:02:59.17900 UTC
896,00:02:59.17920 UTC
897,00:02:59.17940 UTC
898,00:02:59.17960 UTC
899,00:02:59.17980 UTC
900,00:03:00.18000 UTC
901,00:03:00.18020 UTC
902,00:03:00.18040 UTC
903,00:03:00.18060 UTC
904,00:03:00.18080 UTC
905,00:03:01.18100 UTC
906,00:03:01.18120 UTC
907,00:03:01.18140 UTC
908,00:03:01.18160 UTC
909,00:03:01.18180 UTC
910,00:03:02.18200 UTC
911,00:03:02.18220 UTC
912,00:03:02.18240 UTC
913,00:03:02.18260 UTC
914,00:03:02.18280 UTC
915,00:03:03.18300 UTC
916,00:03:03.18320 UTC
917,00:03:03.18340 UTC
918,00:03:03.18360 UTC
919,00:03:03.18380 UTC
920,00:03:04.18400 UTC
921,00:03:04.18420 UTC
922,00:03:04.18440 UTC
923,00:03:04.18460 UTC
924,00:03:04.18480 UTC
925,00:03:05.18500 UTC
926,00:03:05.18520 UTC
927,00:03:05.18540 UTC
928,00:03:05.18560 UTC
929,00:03:05.18580 UTC
930,00:03:06.18600 UTC
931,00:03:06.18620 UTC
932,00:03:06.18640 UTC
933,00:03:06.18660 UTC
934,00:03:06.18680 UTC
935,00:03:07.18700 UTC
936,00:03:07.18720 UTC
937,00:03:07.18740 UTC
938,00:03:07.18760 UTC
939,00:03:07.18780 UTC
940,00:03:08.18800 UTC
941,00:03:08.18820 UTC
942,00:03:08.18840 UTC
943,00:03:08.18860 UTC
944,00:03:08.18880 UTC
945,00:03:09.18900 UTC
946,00:03:09.18920 UTC
947,00:03:09.18940 UTC
948,00:03:09.18960 UTC
949,00:03:09.18980 UTC
950,00:03:10.19000 UTC
951,00:03:10.19020 UTC
952,00:03:10.19040 UTC
953,00:03:10.19060 UTC
954,00:03:10.19080 UTC
955,00:03:11.19100 UTC
956,00:03:11.19120 UTC
957,00:03:11.19140 UTC
958,00:03:11.19160 UTC
959,00:03:11.19180 UTC
960,00:03:12.19200 UTC
961,00:03:12.19220 UTC
962,00:03:12.19240 UTC
963,00:03:12.19260 UTC
964,00:03:12.19280 UTC
965,00:03:13.19300 UTC
966,00:03:13.19320 UTC
967,00:03:13.19340 UTC
968,00:03:13.19360 UTC
969,00:03:13.19380 UTC
970,00:03:14.19400 UTC
971,00:03:14.19420 UTC
972,00:03:14.19440 UTC
973,00:03:14.19460 UTC
974,00:03:14.19480 UTC
975,00:03:15.19500 UTC
976,00:03:15.19520 UTC
977,00:03:15.19540 UTC
978,00:03:15.19560 UTC
979,00:03:15.19580 UTC
980,00:03:16.19600 UTC
981,00:03:16.19620 UTC
982,00:03:16.19640 UTC
983,00:03:16.19660 UTC
984,00:03:16.19680 UTC
985,00:03:17.19700 UTC
986,00:03:17.19720 UTC
987,00:03:17.19740 UTC
988,00:03:17.19760 UTC
989,00:03:17.19780 UTC
990,00:03:18.19800 UTC
991,00:03:18.19820 UTC
992,00:03:18.19840 UTC
993,00:03:18.19860 UTC
994,00:03:18.19880 UTC
995,00:03:19.19900 UTC
996,00:03:19.19920 UTC
997,00:03:19.19940 UTC
998,00:03:19.19960 UTC
999,00:03:19.19980 UTC
1000,00:03:20.20000 UTC
1001,00:03:20.20020 UTC
1002,00:03:20.20040 UTC
1003,00:03:20.20060 UTC
1004,00:03:20.20080 UTC
1005,00:03:21.20100 UTC
1006,00:03:21.20120 UTC
1007,00:03:21.20140 UTC
1008,00:03:21.20160 UTC
1009,00:03:21.20180 UTC
1010,00:03:22.20200 UTC
1011,00:03:22.20220 UTC
1012,00:03:22.20240 UTC
1013,00:03:22.20260 UTC
1014,00:03:22.20280 UTC
1015,00:03:23.20300 UTC
1016,00:03:23.20320 UTC
1017,00:03:23.20340 UTC
1018,00:03:23.20360 UTC
1019,00:03:23.20380 UTC
1020,00:03:24.20400 UTC
1021,00:03:24.20420 UTC
1022,00:03:24.20440 UTC
1023,00:03:24.20460 UTC
1024,00:03:24.20480 UTC
1025,00:03:25.20500 UTC
1026,00:03:25.20520 UTC
1027,00:03:25.20540 UTC
1028,00:03:25.20560 UTC
1029,00:03:25.20580 UTC
1030,00:03:26.20600 UTC
1031,00:03:26.20620 UTC
1032,00:03:26.20640 UTC
1033,00:03:26.20660 UTC
1034,00:03:26.20680 UTC
1035,00:03:27.20700 UTC
1036,00:03:27.20720 UTC
1037,00:03:27.20740 UTC
1038,00:03:27.20760 UTC
1039,00:03:27.20780 UTC
1040,00:03:28.20800 UTC
1041,00:03:28.20820 UTC
1042,00:03:28.20840 UTC
1043,00:03:28.20860 UTC
1044,00:03:28.20880 UTC
1045,00:03:29.20900 UTC
1046,00:03:29.20920 UTC
1047,00:03:29.20940 UTC
1048,00:03:29.20960 UTC
1049,00:03:29.20980 UTC
1050,00:03:30.21000 UTC
1051,00:03:30.21020 UTC
1052,00:03:30.21040 UTC
1053,00:03:30.21060 UTC
1054,00:03:30.21080 UTC
